Fecha,Feriado,place_id_dataGoogleMaps,place_name_dataGoogleMaps,review_id_hash_dataGoogleMaps,rating_dataGoogleMaps,review_text_dataGoogleMaps,published_at_dataGoogleMaps,response_from_owner_text_dataGoogleMaps,response_from_owner_ago_dataGoogleMaps,response_from_owner_date_dataGoogleMaps,review_likes_count_dataGoogleMaps,total_number_of_reviews_by_reviewer_dataGoogleMaps,total_number_of_photos_by_reviewer_dataGoogleMaps,is_local_guide_dataGoogleMaps,review_translated_text_dataGoogleMaps,response_from_owner_translated_text_dataGoogleMaps,Ciudad_dataClima,Latitud_dataClima,Longitud_dataClima,Forecast_dataClima,Temperatura Promedio (°C)_dataClima,Temperatura Maxima (°C)_dataClima,Temperatura Minima (°C)_dataClima,Precipitación (mm)_dataClima,Nieve (cm)_dataClima,Humedad(%)_dataClima,Visibilidad (km)_dataClima,Velocidad Viento(m/s)_dataClima,Amanecer (s)_dataClima,Atardecer (s)_dataClima,Forecast Time_dataClima,Usuario_dataTiktok,Descripción_dataTiktok,Vistas_dataTiktok,Hashtags_dataTiktok,Origen_dataTiktok
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,e17affe94bcab7baab3591d07a0c6c0d,4.0,Hermoso lugar para pasar el dia..la vista inigualable!! Podes tomar sol o hacer kayak . Es una playa sin viento ideal!! Lo unico que es poco extensa asi que se llena de gente.,3 months ago,,,,0.0,21.0,34.0,False,Beautiful place to spend the day...the unmatched view!! You can sunbathe or kayak. It is an ideal windless beach!! The only thing is that it is not very extensive so it gets crowded.,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,05c2af925dddcc87e005fac9cd3ae9f2,4.0,Hermoso. Lugar agradable y tranquilo. De alli salen excursiones,3 months ago,,,,0.0,8.0,,False,Beautiful. Nice and quiet place. Excursions leave from there,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,64e3a7e2357667d6696790001ac39903,4.0,"Es un lugar para disfrutar, no me gusto la ultima vez que habia mucha gente",3 months ago,,,,0.0,56.0,322.0,True,"It is a place to enjoy, I did not like it the last time there were many people",,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,7ebd96c5c03c0825b305cdf5ac65de4d,4.0,Poco tiempo de sol,3 months ago,,,,0.0,43.0,40.0,True,little time of sun,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,7cc612837441ca23ea8bf84d4d0cb3cf,4.0,,3 months ago,,,,0.0,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,fcc087bb83955cabf9aa909080b3446c,4.0,,3 months ago,,,,0.0,4.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,02f957285c1f061e8feb766ad4891694,4.0,,3 months ago,,,,0.0,194.0,136.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,5d1cc42233dd55d53e7471c96616a42e,4.0,,3 months ago,,,,0.0,14.0,236.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,77735cf09d715212b79264085c85912d,4.0,,3 months ago,,,,0.0,15.0,10.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,2794abb6032e148f8889b6d9fef5e4ab,4.0,,3 months ago,,,,0.0,32.0,5.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,f67c9e46050b2a7777d269380bf05c81,4.0,,3 months ago,,,,0.0,44.0,38.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJUydX4C-_EJYRWIZbBAF300s,bahia mansa,39daa98cddb12a7bd8e3174ecb4b8df7,3.0,,3 months ago,,,,0.0,36.0,,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,6c0799f2dbff05c2dd186db2c9ea7e55,5.0,"Caminata de dificultad leve, 45 minutos haciendolo despacio. Algo de pendiente pero es facil. Mirador muy lindo, para ir con el mate. Se accede por el mismo camino que lleva a bosque de arrayanes. En un punto esta indicado el desvio hacia este mirador y el otro que te muestra bahia mansa. Vale la pena!",3 months ago,,,,1.0,121.0,286.0,True,"Walk of mild difficulty, 45 minutes doing it slowly. Some slope but its easy. Very nice viewpoint, to go with the mate. It is accessed by the same path that leads to the myrtle forest. At one point the detour to this viewpoint is indicated and the other shows you Bahia Mansa. Its worth it!",,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,8cc8ab29a73e3085746929dc62d210bf,5.0,Hermosa caminata entre el bosque...fuimos con un bebe y es bastante empinada pero vale la pena el esfuerzo para subir y deleitar la vista.,3 months ago,,,,0.0,21.0,11.0,False,Beautiful hike through the forest...we went with a baby and it is quite steep but it is worth the effort to climb and delight the view.,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,df47fd629dd2f6a9b07896d0aec1c3f9,5.0,,3 months ago,,,,0.0,28.0,4.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJM_mf2S2_EJYRFcQ_RJa2wMY,mirador brazo norte,be11e6232ba2def37161e7f06f8efb81,5.0,,3 months ago,,,,0.0,29.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJYxYZh8C_EJYRZmTLSvF_-9o,mirador del puerto,167e829b0f584d0dce418186dcf0f878,5.0,Hermosa vista del puerto,3 months ago,,,,1.0,498.0,1325.0,True,Beautiful view of the port,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJYxYZh8C_EJYRZmTLSvF_-9o,mirador del puerto,e6e896256825cc9143f4203628144323,5.0,,3 months ago,,,,0.0,3.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e32c8c9f1a45923baa1559532bb9f87d,5.0,Hermosa vista al lago para sacar unas fotos.,3 months ago,,,,0.0,63.0,23.0,True,Beautiful view of the lake to take some photos.,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,e6ca229aa54bdf73913c3a07ba608aea,5.0,"Precioso lugar , hay mucho viento pero te permite disfrutar de unos mates a la orilla de la bahia.",3 months ago,,,,0.0,92.0,350.0,True,"Beautiful place, there is a lot of wind but it allows you to enjoy some mates on the shore of the bay.",,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,b3662aee8248513f675926f04495b2e0,5.0,Muy lindo lugar con mucho viento,3 months ago,,,,0.0,52.0,100.0,True,Very nice place with a lot of wind,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,fa50a11171f526fd819ae9a1e254ba60,5.0,Hermoso lugar para unos buenos mates y para recorrer,3 months ago,,,,0.0,33.0,2.0,False,Beautiful place for some good mates and to explore,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,f39953f3126dcb670b16a537bb33e5b6,5.0,Hermoso,3 months ago,,,,0.0,57.0,242.0,True,Beautiful,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,7e44f82cfd7ed834b472f7d306f11091,5.0,Buena playa. Buena bajada de lancha.,3 months ago,,,,0.0,59.0,102.0,False,Good beach. Good boat ride.,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,56e240a2d6c0da23a95ee9d858af8d76,5.0,Lastima que no se pueda pasar mas al muelle,3 months ago,,,,0.0,2.0,,False,Its a shame you cant go to the pier anymore.,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,6af9125a6b501c1616d4cf84c5683258,5.0,Hermoso,3 months ago,,,,0.0,6.0,4.0,False,Beautiful,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,9ee933b5dde4f105da265d1be22a90c7,5.0,Espectacular,3 months ago,,,,0.0,55.0,47.0,True,Spectacular,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,3f928bd5787f954ab62a036efc9a07b7,5.0,,3 months ago,,,,0.0,19.0,15.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,62b5996b7e9c09e171f9eb26a92fad58,5.0,,3 months ago,,,,0.0,6.0,42.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,f1d17a90393148d3073b2821b23aec72,5.0,,3 months ago,,,,0.0,5.0,139.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,4ce83afac62254e77678458585e16d8e,5.0,,3 months ago,,,,0.0,84.0,92.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,7672b0ade631f84c1f7c7d11741acc27,5.0,,3 months ago,,,,0.0,159.0,214.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,b340e00552c5ddc6251b055bd46b4fa9,5.0,,3 months ago,,,,0.0,12.0,4.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,4eac9fc2fcc46950ab1652e355438e33,5.0,,3 months ago,,,,0.0,5.0,32.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,572b73c75ed32defd02228c73c81d50e,5.0,,3 months ago,,,,0.0,4.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,db00de4d3310179449cefcfd469037eb,4.0,"Hermoso lugar , infaltable visita",3 months ago,,,,0.0,173.0,1.0,True,"Beautiful place, a must visit",,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,0108c22d1a59ed530aa98b940387feda,4.0,"Esta bueno, siempre q no haya un barco estacionado.",3 months ago,,,,0.0,219.0,246.0,True,"Its good, as long as there isnt a boat parked.",,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,8e817b8692c6edf86bb1800ec3420532,4.0,Lindo y vistoso lugar,3 months ago,,,,0.0,91.0,210.0,True,Nice and colorful place,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,2fbe9b3dd64bbbf15d69cddc6bc2044f,4.0,,3 months ago,,,,0.0,45.0,206.0,True,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,5b41bf1d0b0d27de60836081d9cec9f5,4.0,,3 months ago,,,,0.0,11.0,4.0,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-25,,ChIJ4-M59TG_EJYR7v39hdqbfV4,muelle bahia brava,57a4125c722a33af9731aa243641d2ed,4.0,,3 months ago,,,,0.0,2.0,,False,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.1,26.7,10.6,0.0,0.0,51.0,10.0,16.9,06:45 AM,09:13 PM,2024-04-22 19:03,,,,,
2024-01-26,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.0,24.9,11.9,0.0,0.0,52.0,10.0,23.8,06:46 AM,09:12 PM,2024-04-22 19:05,,,,,
2024-01-27,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,16.0,23.8,9.8,0.01,0.0,61.0,10.0,15.5,06:47 AM,09:11 PM,2024-04-22 19:05,,,,,
2024-01-28,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,16.3,23.3,10.4,0.1,0.0,50.0,10.0,22.7,06:48 AM,09:10 PM,2024-04-22 19:02,,,,,
2024-01-29,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,15.2,23.9,7.5,0.0,0.0,39.0,10.0,18.4,06:50 AM,09:09 PM,2024-04-22 19:02,,,,,
2024-01-30,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,15.5,22.8,8.8,0.0,0.0,48.0,10.0,23.8,06:51 AM,09:08 PM,2024-04-22 19:04,,,,,
2024-01-31,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,15.7,22.5,8.6,0.0,0.0,60.0,10.0,26.6,06:52 AM,09:07 PM,2024-04-22 19:02,,,,,
2024-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meluruizzm,#villalaangostura #bahiabrava🇦🇷 #bahiamansa #patagoniaargentina #argentinatiktok,1380.0,#villalaangostura #bahiabrava🇦🇷 #bahiamansa #patagoniaargentina #argentinatiktok   ,bahia mansa
2024-02-01,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,16.1,23.9,10.2,0.0,0.0,67.0,10.0,19.1,06:53 AM,09:06 PM,2024-04-22 19:02,,,,,
2024-02-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vanecatrin,#Bahia_Mansa #VillaLaAngostura #summer #☁️♥️ #💆,629.0,#Bahia_Mansa #VillaLaAngostura #summer #☁️♥️ #💆,bahia mansa
2024-02-02,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,15.4,20.6,11.6,0.45,0.0,70.0,10.0,32.8,06:55 AM,09:05 PM,2024-04-22 19:04,,,,,
2024-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valllbaezz,#villalaangostura #bahiamansa #neuquen #sur #surargentino #paisaje,904.0,#villalaangostura #bahiamansa #neuquen #sur #surargentino #paisaje,bahia mansa
2024-02-03,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,13.6,22.1,4.8,0.0,0.0,54.0,10.0,19.8,06:56 AM,09:04 PM,2024-04-22 19:02,,,,,
2024-02-04,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,16.2,25.7,8.3,0.0,0.0,35.0,10.0,22.3,06:57 AM,09:03 PM,2024-04-22 19:04,,,,,
2024-02-05,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,15.2,20.6,10.0,0.02,0.0,56.0,10.0,18.7,06:59 AM,09:02 PM,2024-04-22 19:02,,,,,
2024-02-06,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,15.0,20.5,11.1,1.31,0.0,71.0,9.3,29.2,07:00 AM,09:01 PM,2024-04-22 19:04,,,,,
2024-02-07,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,13.0,18.5,8.9,0.4,0.0,61.0,10.0,28.1,07:01 AM,09:00 PM,2024-04-22 19:04,,,,,
2024-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cristinarodriguez706,"Villa la Angostura, bahía brava #argentina #patagonia #cordilleraargentina",639.0,#argentina #patagonia #cordilleraargentina,bahia brava
2024-02-08,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,14.1,21.8,8.5,0.1,0.0,46.0,10.0,10.8,07:02 AM,08:59 PM,2024-04-22 19:02,,,,,
2024-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eduardo.churata,Hermoso lugar ❤️ #villalaangostura #bahiamansa #neuquen #bariloche #hermoso,1710.0,#villalaangostura #bahiamansa #neuquen #bariloche #hermoso  ,bahia mansa
2024-02-09,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy light rain with thunder,14.7,22.7,9.9,14.81,0.0,66.0,9.5,21.6,07:04 AM,08:57 PM,2024-04-22 19:04,,,,,
2024-02-10,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,15.2,21.1,10.3,2.56,0.0,69.0,9.8,18.4,07:05 AM,08:56 PM,2024-04-22 19:02,,,,,
2024-02-11,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,14.4,19.4,9.2,0.0,0.0,59.0,10.0,27.4,07:06 AM,08:55 PM,2024-04-22 19:02,,,,,
2024-02-12,Carnival Day,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,12.2,19.8,4.0,0.01,0.0,58.0,10.0,13.7,07:07 AM,08:54 PM,2024-04-22 19:02,,,,,
2024-02-13,Carnival Day,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,16.2,24.8,8.5,0.0,0.0,44.0,10.0,7.2,07:09 AM,08:52 PM,2024-04-22 19:04,,,,,
2024-02-14,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,18.0,27.0,11.0,0.0,0.0,46.0,10.0,18.4,07:10 AM,08:51 PM,2024-04-22 19:02,,,,,
2024-02-15,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,17.9,26.7,11.2,0.0,0.0,42.0,10.0,18.7,07:11 AM,08:50 PM,2024-04-22 19:02,,,,,
2024-02-16,Fiesta de los Jardines (VLA),,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,16.6,24.6,10.6,0.0,0.0,46.0,10.0,22.0,07:12 AM,08:48 PM,2024-04-22 19:04,,,,,
2024-02-17,Fiesta de los Jardines (VLA),,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,14.3,21.3,8.7,0.08,0.0,56.0,10.0,17.6,07:14 AM,08:47 PM,2024-04-22 19:02,,,,,
2024-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vivamoslapatagonia,"Villa La Angostura y sus paisajes tan hermosos!!! 📍Bahía Manzano Somos Maru y Mau y te mostramos lo que vivimos a diario en la patagonia 🇦🇷 Seguinos en Instagram donde somos una comunidad de 153k 👉🏽 Si te gustó compartilo 📲 y ♥️ 👉🏽 Guardalo 💾 👉🏽 Cuidemos el 🌎 ……………………………..…………………………. 🙌🏼 Se parte de la solución, no de la contaminación ⚠️Si vas y volves con tu 📱 anda y volvé con tu basura🚯👉🏽 🚮♻️ ……………………………..…………………………. #parati #tiktok #viajar #viajaresvivir #paraiso #lago #playa #montañas #villalaango",4174.0,                       ,bahia mansa
2024-02-18,Fiesta de los Jardines (VLA),,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,16.5,23.3,9.6,0.0,0.0,43.0,10.0,6.1,07:15 AM,08:46 PM,2024-04-22 19:02,,,,,
2024-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,camiaraoz10,Villa La Angostura y sus playitas🤩🤩 📍Playa Brazo Última Esperanza 📍Lago espejo 📍Lago correntoso 📍Bahia brava,628.0,     ,bahia brava
2024-02-19,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Sunny,19.6,27.9,12.7,0.0,0.0,44.0,10.0,14.0,07:16 AM,08:44 PM,2024-04-22 19:02,,,,,
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,estefyale.30,Hermosa tarde en el lago! #neuquen #argentina #paraiso #villalaangostura #sur,620.0,#neuquen #argentina #paraiso #villalaangostura #sur      ,bahia mansa
2024-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,charrochina,#bahiamansa #vla #villalaangostura #puertomanzano,502.0,#bahiamansa #vla #villalaangostura #puertomanzano,bahia mansa
2024-02-20,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Overcast,16.3,23.3,11.4,0.0,0.0,56.0,10.0,24.8,07:17 AM,08:43 PM,2024-04-22 19:02,,,,,
2024-02-21,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Patchy rain possible,13.0,20.0,8.8,6.03,0.0,67.0,9.5,23.8,07:19 AM,08:41 PM,2024-04-22 19:04,,,,,
2024-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gusariase,"📍 Lago Nahuel Huapi, Villa la Angostura. Está estás espectacular bahía Brazo Rincón.",31400.0,      ,bahia mansa
2024-02-22,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Light rain shower,9.7,14.4,7.1,2.7,0.0,73.0,8.7,25.2,07:20 AM,08:40 PM,2024-04-22 19:03,,,,,
2024-02-23,,,,,,,,,,,,,,,,,"Villa La Angostura, AR",-40.78,-71.66,Partly cloudy,11.5,19.4,5.3,0.06,0.0,61.0,10.0,18.7,07:21 AM,08:38 PM,2024-04-22 19:04,,,,,
